CHEM,1,Chemistry 1XX,Chemistry 1XX
CHEM,1,CHEMMAT100G,CHEMMAT100G
CHEM,1,Materials of the Modern World,Materials of the Modern World
CHEM,1,"CHEM1XX


	
Chemistry 1XX


	
FOOD1071


	
Traditional and Alcoholic Beverages


	University of Leeds	England, UK",CHEM1XX,Chemistry 1XX,FOOD1071,Traditional and Alcoholic Beverages,"University of Leeds	England, UK"
CHEM,1,CHEM1XX,CHEM1XX
CHEM,1,Chemistry 1XX,Chemistry 1XX
CHEM,1,FOOD1071,FOOD1071
CHEM,1,Traditional and Alcoholic Beverages,Traditional and Alcoholic Beverages
CHEM,1,"CHEM1XX


	
Chemistry 1XX


	
N361001


	
Organic Chemistry of Life-E2


	Kyoto University	Japan",CHEM1XX,Chemistry 1XX,N361001,Organic Chemistry of Life-E2,Kyoto University	Japan
CHEM,1,CHEM1XX,CHEM1XX
CHEM,1,Chemistry 1XX,Chemistry 1XX
CHEM,1,N361001,N361001
CHEM,1,Organic Chemistry of Life-E2,Organic Chemistry of Life-E2
CHEM,1,"CHEM1XX


	
Chemistry 1XX


	
ULAS7010002SE50


	
ILAS Seminar-E2: Smart Materials (Innovations in Material Chemistry)


	Kyoto University	Japan",CHEM1XX,Chemistry 1XX,ULAS7010002SE50,ILAS Seminar-E2: Smart Materials (Innovations in Material Chemistry),Kyoto University	Japan
CHEM,1,CHEM1XX,CHEM1XX
CHEM,1,Chemistry 1XX,Chemistry 1XX
CHEM,1,ULAS7010002SE50,ULAS7010002SE50
CHEM,1,ILAS Seminar-E2: Smart Materials (Innovations in Material Chemistry),ILAS Seminar-E2: Smart Materials (Innovations in Material Chemistry)
CHEM,1,"CHEM1XX


	
Chemistry 1XX


	
Z002082


	
ILAS Seminar-E2 :Chemistry in Art


	Kyoto University	Japan",CHEM1XX,Chemistry 1XX,Z002082,ILAS Seminar-E2 :Chemistry in Art,Kyoto University	Japan
CHEM,1,CHEM1XX,CHEM1XX
CHEM,1,Chemistry 1XX,Chemistry 1XX
CHEM,1,Z002082,Z002082
CHEM,1,ILAS Seminar-E2 :Chemistry in Art,ILAS Seminar-E2 :Chemistry in Art
CHEM,1,"CHEM211


	
Organic Chemistry 1 Lectures.


	
CHM111


	
Organic Chemistry I


	Bishop's University	Canada",CHEM211,Organic Chemistry 1 Lectures.,CHM111,Organic Chemistry I,Bishop's University	Canada
CHEM,1,CHEM211,CHEM211
CHEM,1,Organic Chemistry 1 Lectures.,Organic Chemistry 1 Lectures.
CHEM,1,CHM111,CHM111
CHEM,1,Organic Chemistry I,Organic Chemistry I
CHEM,1,"CHEM211


	
Organic Chemistry 1 Lectures.


	
CHM1982


	
Organic Chemistry


	Universite de Montreal	Canada",CHEM211,Organic Chemistry 1 Lectures.,CHM1982,Organic Chemistry,Universite de Montreal	Canada
CHEM,1,CHEM211,CHEM211
CHEM,1,Organic Chemistry 1 Lectures.,Organic Chemistry 1 Lectures.
CHEM,1,CHM1982,CHM1982
CHEM,1,Organic Chemistry,Organic Chemistry
CHEM,1,"CHEM212


	
Intro Organic Chemistry 1


	
CHEM307


	
Organic Chemistry 1


	Rutgers University - Newark Campus	USA",CHEM212,Intro Organic Chemistry 1,CHEM307,Organic Chemistry 1,Rutgers University - Newark Campus	USA
CHEM,1,CHEM212,CHEM212
CHEM,1,Intro Organic Chemistry 1,Intro Organic Chemistry 1
CHEM,1,CHEM307,CHEM307
CHEM,1,Organic Chemistry 1,Organic Chemistry 1
CHEM,1,"CHEM212


	
Introductory Organic Chemistry 1.


	
CASCH203


	
Organic Chemistry 1


	Boston University	USA",CHEM212,Introductory Organic Chemistry 1.,CASCH203,Organic Chemistry 1,Boston University	USA
CHEM,1,CHEM212,CHEM212
CHEM,1,Introductory Organic Chemistry 1.,Introductory Organic Chemistry 1.
CHEM,1,CASCH203,CASCH203
CHEM,1,Organic Chemistry 1,Organic Chemistry 1
CHEM,1,"CHEM212


	
Introductory Organic Chemistry 1.


	
CHEM212


	
Principles of Chemical Reactivity


	Queen's University	Canada",CHEM212,Introductory Organic Chemistry 1.,CHEM212,Principles of Chemical Reactivity,Queen's University	Canada
CHEM,1,CHEM212,CHEM212
CHEM,1,Introductory Organic Chemistry 1.,Introductory Organic Chemistry 1.
CHEM,1,CHEM212,CHEM212
CHEM,1,Principles of Chemical Reactivity,Principles of Chemical Reactivity
CHEM,1,"CHEM212


	
Introductory Organic Chemistry 1.


	
CHEM3321
AND


CHEM3311


	
Organic Chemistry 1 Lab
AND


Organic Chemistry 1


	University of Colorado at Boulder	USA",CHEM212,Introductory Organic Chemistry 1.,CHEM3321,AND,CHEM3311,Organic Chemistry 1 Lab,AND,Organic Chemistry 1,University of Colorado at Boulder	USA
CHEM,1,CHEM212,CHEM212
CHEM,1,Introductory Organic Chemistry 1.,Introductory Organic Chemistry 1.
CHEM,1,"CHEM3321
AND",CHEM3321,AND
CHEM,1,CHEM3311,CHEM3311
CHEM,1,"Organic Chemistry 1 Lab
AND",Organic Chemistry 1 Lab,AND
CHEM,1,Organic Chemistry 1,Organic Chemistry 1
CHEM,1,"CHEM212


	
Introductory Organic Chemistry 1.


	
CHM136H1


	
Introductory Organic Chemistry I


	University of Toronto	Canada",CHEM212,Introductory Organic Chemistry 1.,CHM136H1,Introductory Organic Chemistry I,University of Toronto	Canada
CHEM,1,CHEM212,CHEM212
CHEM,1,Introductory Organic Chemistry 1.,Introductory Organic Chemistry 1.
CHEM,1,CHM136H1,CHM136H1
CHEM,1,Introductory Organic Chemistry I,Introductory Organic Chemistry I
CHEM,1,"CHEM212


	
Introductory Organic Chemistry 1.


	
IEE203001


	
Organic Chemistry (1)


	Yonsei University	South Korea",CHEM212,Introductory Organic Chemistry 1.,IEE203001,Organic Chemistry (1),Yonsei University	South Korea
CHEM,1,CHEM212,CHEM212
CHEM,1,Introductory Organic Chemistry 1.,Introductory Organic Chemistry 1.
CHEM,1,IEE203001,IEE203001
CHEM,1,Organic Chemistry (1),Organic Chemistry (1)
CHEM,1,"CHEM214


	
Physical Chemistry/Biological Sciences 2.


	
CHEM20120


	
PHYSICAL CHEMISTRY (LEVEL 2)


	University College Dublin	Ireland",CHEM214,Physical Chemistry/Biological Sciences 2.,CHEM20120,PHYSICAL CHEMISTRY (LEVEL 2),University College Dublin	Ireland
CHEM,1,CHEM214,CHEM214
CHEM,1,Physical Chemistry/Biological Sciences 2.,Physical Chemistry/Biological Sciences 2.
CHEM,1,CHEM20120,CHEM20120
CHEM,1,PHYSICAL CHEMISTRY (LEVEL 2),PHYSICAL CHEMISTRY (LEVEL 2)
CHEM,1,"CHEM222


	
Introductory Organic Chemistry 2.


	
CHEM0017


	
Fundamentals of Organic Chemistry


	University College London (UCL) - University of London	England, UK",CHEM222,Introductory Organic Chemistry 2.,CHEM0017,Fundamentals of Organic Chemistry,"University College London (UCL) - University of London	England, UK"
CHEM,1,CHEM222,CHEM222
CHEM,1,Introductory Organic Chemistry 2.,Introductory Organic Chemistry 2.
CHEM,1,CHEM0017,CHEM0017
CHEM,1,Fundamentals of Organic Chemistry,Fundamentals of Organic Chemistry
CHEM,1,"CHEM222


	
Introductory Organic Chemistry 2.


	
CHEM0018


	
Organic Reaction Mechanism


	University College London (UCL) - University of London	England, UK",CHEM222,Introductory Organic Chemistry 2.,CHEM0018,Organic Reaction Mechanism,"University College London (UCL) - University of London	England, UK"
CHEM,1,CHEM222,CHEM222
CHEM,1,Introductory Organic Chemistry 2.,Introductory Organic Chemistry 2.
CHEM,1,CHEM0018,CHEM0018
CHEM,1,Organic Reaction Mechanism,Organic Reaction Mechanism
CHEM,1,"CHEM222


	
Introductory Organic Chemistry 2.


	
CHEM202


	
Organic Chemistry II


	Duke University	USA",CHEM222,Introductory Organic Chemistry 2.,CHEM202,Organic Chemistry II,Duke University	USA
CHEM,1,CHEM222,CHEM222
CHEM,1,Introductory Organic Chemistry 2.,Introductory Organic Chemistry 2.
CHEM,1,CHEM202,CHEM202
CHEM,1,Organic Chemistry II,Organic Chemistry II
CHEM,1,"CHEM222


	
Introductory Organic Chemistry 2.


	
CHEM204


	
Organic Chemistry


	University of British Columbia (UBC) - All Campuses	Canada",CHEM222,Introductory Organic Chemistry 2.,CHEM204,Organic Chemistry,University of British Columbia (UBC) - All Campuses	Canada
CHEM,1,CHEM222,CHEM222
CHEM,1,Introductory Organic Chemistry 2.,Introductory Organic Chemistry 2.
CHEM,1,CHEM204,CHEM204
CHEM,1,Organic Chemistry,Organic Chemistry
CHEM,1,"CHEM222


	
Introductory Organic Chemistry 2.


	
CHEM213


	
Organic Chemistry


	University of British Columbia (UBC) - All Campuses	Canada",CHEM222,Introductory Organic Chemistry 2.,CHEM213,Organic Chemistry,University of British Columbia (UBC) - All Campuses	Canada
CHEM,1,CHEM222,CHEM222
CHEM,1,Introductory Organic Chemistry 2.,Introductory Organic Chemistry 2.
CHEM,1,CHEM213,CHEM213
CHEM,1,Organic Chemistry,Organic Chemistry
CHEM,1,"CHEM222


	
Introductory Organic Chemistry 2.


	
CHEM262


	
Organic Chemistry II


	University of Massachusetts Amherst	USA",CHEM222,Introductory Organic Chemistry 2.,CHEM262,Organic Chemistry II,University of Massachusetts Amherst	USA
CHEM,1,CHEM222,CHEM222
CHEM,1,Introductory Organic Chemistry 2.,Introductory Organic Chemistry 2.
CHEM,1,CHEM262,CHEM262
CHEM,1,Organic Chemistry II,Organic Chemistry II
CHEM,1,"CHEM222


	
Introductory Organic Chemistry 2.


	
CHEMSHU226


	
Organic Chemistry II


	New York University (NYU) Shanghai	China",CHEM222,Introductory Organic Chemistry 2.,CHEMSHU226,Organic Chemistry II,New York University (NYU) Shanghai	China
CHEM,1,CHEM222,CHEM222
CHEM,1,Introductory Organic Chemistry 2.,Introductory Organic Chemistry 2.
CHEM,1,CHEMSHU226,CHEMSHU226
CHEM,1,Organic Chemistry II,Organic Chemistry II
CHEM,1,"CHEM222


	
Introductory Organic Chemistry 2.


	
CHEMUA226
AND


CHEMUA226L


	
Organic Chemistry II Lecture
AND


Organic Chemistry II Lab


	New York University (NYU)	USA",CHEM222,Introductory Organic Chemistry 2.,CHEMUA226,AND,CHEMUA226L,Organic Chemistry II Lecture,AND,Organic Chemistry II Lab,New York University (NYU)	USA
CHEM,1,CHEM222,CHEM222
CHEM,1,Introductory Organic Chemistry 2.,Introductory Organic Chemistry 2.
CHEM,1,"CHEMUA226
AND",CHEMUA226,AND
CHEM,1,CHEMUA226L,CHEMUA226L
CHEM,1,"Organic Chemistry II Lecture
AND",Organic Chemistry II Lecture,AND
CHEM,1,Organic Chemistry II Lab,Organic Chemistry II Lab
CHEM,1,"CHEM222


	
Introductory Organic Chemistry 2.


	
CHM211


	
Organic Chemistry II


	Bishop's University	Canada",CHEM222,Introductory Organic Chemistry 2.,CHM211,Organic Chemistry II,Bishop's University	Canada
CHEM,1,CHEM222,CHEM222
CHEM,1,Introductory Organic Chemistry 2.,Introductory Organic Chemistry 2.
CHEM,1,CHM211,CHM211
CHEM,1,Organic Chemistry II,Organic Chemistry II
CHEM,1,"CHEM222


	
Introductory Organic Chemistry 2.


	
CHM247H1


	
Introductory Organic Chemistry II


	University of Toronto	Canada",CHEM222,Introductory Organic Chemistry 2.,CHM247H1,Introductory Organic Chemistry II,University of Toronto	Canada
CHEM,1,CHEM222,CHEM222
CHEM,1,Introductory Organic Chemistry 2.,Introductory Organic Chemistry 2.
CHEM,1,CHM247H1,CHM247H1
CHEM,1,Introductory Organic Chemistry II,Introductory Organic Chemistry II
CHEM,1,"CHEM222


	
Introductory Organic Chemistry 2.


	
ZPEM2102


	
Organic Chemistry 2


	University of New South Wales (UNSW)	Australia",CHEM222,Introductory Organic Chemistry 2.,ZPEM2102,Organic Chemistry 2,University of New South Wales (UNSW)	Australia
CHEM,1,CHEM222,CHEM222
CHEM,1,Introductory Organic Chemistry 2.,Introductory Organic Chemistry 2.
CHEM,1,ZPEM2102,ZPEM2102
CHEM,1,Organic Chemistry 2,Organic Chemistry 2
CHEM,1,"CHEM224


	
Organic Chemistry Laboratory 1.


	
CHEM201


	
Organic Chemistry I w/Lab


	Bard College	USA",CHEM224,Organic Chemistry Laboratory 1.,CHEM201,Organic Chemistry I w/Lab,Bard College	USA
CHEM,1,CHEM224,CHEM224
CHEM,1,Organic Chemistry Laboratory 1.,Organic Chemistry Laboratory 1.
CHEM,1,CHEM201,CHEM201
CHEM,1,Organic Chemistry I w/Lab,Organic Chemistry I w/Lab
CHEM,1,"CHEM234


	
Topics in Organic Chemistry.


	
26020


	
Chemistry (Polytechnical Foundation)


	Technical University of Denmark	Denmark",CHEM234,Topics in Organic Chemistry.,26020,Chemistry (Polytechnical Foundation),Technical University of Denmark	Denmark
CHEM,1,CHEM234,CHEM234
CHEM,1,Topics in Organic Chemistry.,Topics in Organic Chemistry.
CHEM,1,26020,26020
CHEM,1,Chemistry (Polytechnical Foundation),Chemistry (Polytechnical Foundation)
CHEM,1,"CHEM234


	
Topics in Organic Chemistry.


	
261301
AND


26433


	
Spectroscopic Methods
AND


Organic Chemistry 3


	Technical University of Denmark	Denmark",CHEM234,Topics in Organic Chemistry.,261301,AND,26433,Spectroscopic Methods,AND,Organic Chemistry 3,Technical University of Denmark	Denmark
CHEM,1,CHEM234,CHEM234
CHEM,1,Topics in Organic Chemistry.,Topics in Organic Chemistry.
CHEM,1,"261301
AND",261301,AND
CHEM,1,26433,26433
CHEM,1,"Spectroscopic Methods
AND",Spectroscopic Methods,AND
CHEM,1,Organic Chemistry 3,Organic Chemistry 3
CHEM,1,"CHEM244


	
Organic Chemistry Laboratory 2.


	
26002


	
Chemical Synthesis


	Technical University of Denmark	Denmark",CHEM244,Organic Chemistry Laboratory 2.,26002,Chemical Synthesis,Technical University of Denmark	Denmark
CHEM,1,CHEM244,CHEM244
CHEM,1,Organic Chemistry Laboratory 2.,Organic Chemistry Laboratory 2.
CHEM,1,26002,26002
CHEM,1,Chemical Synthesis,Chemical Synthesis
CHEM,1,"CHEM244


	
Organic Chemistry Laboratory 2.


	
26407


	
Practical Organic Chemistry


	Technical University of Denmark	Denmark",CHEM244,Organic Chemistry Laboratory 2.,26407,Practical Organic Chemistry,Technical University of Denmark	Denmark
CHEM,1,CHEM244,CHEM244
CHEM,1,Organic Chemistry Laboratory 2.,Organic Chemistry Laboratory 2.
CHEM,1,26407,26407
CHEM,1,Practical Organic Chemistry,Practical Organic Chemistry
CHEM,1,"CHEM287


	
Introductory Analytical Chemistry.


	
CAN1001


	
introduction à la chimie analytique


	Université du Québec à Trois-Rivières (UQTR)	Canada",CHEM287,Introductory Analytical Chemistry.,CAN1001,introduction à la chimie analytique,Université du Québec à Trois-Rivières (UQTR)	Canada
CHEM,1,CHEM287,CHEM287
CHEM,1,Introductory Analytical Chemistry.,Introductory Analytical Chemistry.
CHEM,1,CAN1001,CAN1001
CHEM,1,introduction à la chimie analytique,introduction à la chimie analytique
CHEM,1,"CHEM297


	
Introductory Analytical Chemistry Laboratory.


	
CHL141


	
Analytical Chemistry Laboratory


	Bishop's University	Canada",CHEM297,Introductory Analytical Chemistry Laboratory.,CHL141,Analytical Chemistry Laboratory,Bishop's University	Canada
CHEM,1,CHEM297,CHEM297
CHEM,1,Introductory Analytical Chemistry Laboratory.,Introductory Analytical Chemistry Laboratory.
CHEM,1,CHL141,CHL141
CHEM,1,Analytical Chemistry Laboratory,Analytical Chemistry Laboratory
CHEM,1,"CHEM2XX


	
Chemistry 2XX


	
ULAS13


	
Analytical Chemistry and Forensic Science-E2


	Kyoto University	Japan",CHEM2XX,Chemistry 2XX,ULAS13,Analytical Chemistry and Forensic Science-E2,Kyoto University	Japan
CHEM,1,CHEM2XX,CHEM2XX
CHEM,1,Chemistry 2XX,Chemistry 2XX
CHEM,1,ULAS13,ULAS13
CHEM,1,Analytical Chemistry and Forensic Science-E2,Analytical Chemistry and Forensic Science-E2
CHEM,1,"CHEM302


	
Introductory Organic Chemistry 3.


	
CHEM324


	
Organic chemistry III - Organic reactions


	Concordia University	Canada",CHEM302,Introductory Organic Chemistry 3.,CHEM324,Organic chemistry III - Organic reactions,Concordia University	Canada
CHEM,1,CHEM302,CHEM302
CHEM,1,Introductory Organic Chemistry 3.,Introductory Organic Chemistry 3.
CHEM,1,CHEM324,CHEM324
CHEM,1,Organic chemistry III - Organic reactions,Organic chemistry III - Organic reactions
CHEM,1,"CHEM332


	
Biological Chemistry.


	
CHEM10712


	
Biological Chemistry


	The University of Manchester	England, UK",CHEM332,Biological Chemistry.,CHEM10712,Biological Chemistry,"The University of Manchester	England, UK"
CHEM,1,CHEM332,CHEM332
CHEM,1,Biological Chemistry.,Biological Chemistry.
CHEM,1,CHEM10712,CHEM10712
CHEM,1,Biological Chemistry,Biological Chemistry
CHEM,1,"CHEM332


	
Biological Chemistry.


	
CHEM20026


	
Principles of Chemical Biology


	University of Melbourne	Australia",CHEM332,Biological Chemistry.,CHEM20026,Principles of Chemical Biology,University of Melbourne	Australia
CHEM,1,CHEM332,CHEM332
CHEM,1,Biological Chemistry.,Biological Chemistry.
CHEM,1,CHEM20026,CHEM20026
CHEM,1,Principles of Chemical Biology,Principles of Chemical Biology
CHEM,1,"CHEM332


	
Biological Chemistry.


	
CHEM271


	
Biochemistry I


	Concordia University	Canada",CHEM332,Biological Chemistry.,CHEM271,Biochemistry I,Concordia University	Canada
CHEM,1,CHEM332,CHEM332
CHEM,1,Biological Chemistry.,Biological Chemistry.
CHEM,1,CHEM271,CHEM271
CHEM,1,Biochemistry I,Biochemistry I
CHEM,1,"CHEM345


	
Introduction to Quantum Chemistry.


	
CHEM321


	
Quantum Chemistry


	Korea University	South Korea",CHEM345,Introduction to Quantum Chemistry.,CHEM321,Quantum Chemistry,Korea University	South Korea
CHEM,1,CHEM345,CHEM345
CHEM,1,Introduction to Quantum Chemistry.,Introduction to Quantum Chemistry.
CHEM,1,CHEM321,CHEM321
CHEM,1,Quantum Chemistry,Quantum Chemistry
CHEM,1,"CHEM381


	
Inorganic Chemistry 2.


	
CH222


	
Coordination Chemistry


	École Polytechnique Fédérale de Lausanne	Switzerland",CHEM381,Inorganic Chemistry 2.,CH222,Coordination Chemistry,École Polytechnique Fédérale de Lausanne	Switzerland
CHEM,1,CHEM381,CHEM381
CHEM,1,Inorganic Chemistry 2.,Inorganic Chemistry 2.
CHEM,1,CH222,CH222
CHEM,1,Coordination Chemistry,Coordination Chemistry
CHEM,1,"CHEM3XX


	
Chemistry 3XX


	
CH223


	
Organometallic Chemistry


	École Polytechnique Fédérale de Lausanne	Switzerland",CHEM3XX,Chemistry 3XX,CH223,Organometallic Chemistry,École Polytechnique Fédérale de Lausanne	Switzerland
CHEM,1,CHEM3XX,CHEM3XX
CHEM,1,Chemistry 3XX,Chemistry 3XX
CHEM,1,CH223,CH223
CHEM,1,Organometallic Chemistry,Organometallic Chemistry
CHEM,1,"CHEM3XX


	
Chemistry 3XX


	
CHEM30016


	
Reactivity and Mechanism


	University of Melbourne	Australia",CHEM3XX,Chemistry 3XX,CHEM30016,Reactivity and Mechanism,University of Melbourne	Australia
CHEM,1,CHEM3XX,CHEM3XX
CHEM,1,Chemistry 3XX,Chemistry 3XX
CHEM,1,CHEM30016,CHEM30016
CHEM,1,Reactivity and Mechanism,Reactivity and Mechanism
CHEM,1,"CHEM3XX


	
Chemistry 3XX


	
CHEM307


	
Biochemistry 1


	Korea University	South Korea",CHEM3XX,Chemistry 3XX,CHEM307,Biochemistry 1,Korea University	South Korea
CHEM,1,CHEM3XX,CHEM3XX
CHEM,1,Chemistry 3XX,Chemistry 3XX
CHEM,1,CHEM307,CHEM307
CHEM,1,Biochemistry 1,Biochemistry 1
CHEM,1,"CHEM3XX


	
Chemistry 3XX


	
CHEM41450


	
Sustainable Development Chemistry


	University College Dublin	Ireland",CHEM3XX,Chemistry 3XX,CHEM41450,Sustainable Development Chemistry,University College Dublin	Ireland
CHEM,1,CHEM3XX,CHEM3XX
CHEM,1,Chemistry 3XX,Chemistry 3XX
CHEM,1,CHEM41450,CHEM41450
CHEM,1,Sustainable Development Chemistry,Sustainable Development Chemistry
CHEM,1,"CHEM3XX


	
Chemistry 3XX


	
LCHM1341


	
Organic chemistry III


	Catholic University of Louvain	Belgium",CHEM3XX,Chemistry 3XX,LCHM1341,Organic chemistry III,Catholic University of Louvain	Belgium
CHEM,1,CHEM3XX,CHEM3XX
CHEM,1,Chemistry 3XX,Chemistry 3XX
CHEM,1,LCHM1341,LCHM1341
CHEM,1,Organic chemistry III,Organic chemistry III
CHEM,1,"CHEM480


	
Undergraduate Research Project 2.


	
CH492


	
Project in molecular sciences Ia


	École Polytechnique Fédérale de Lausanne	Switzerland",CHEM480,Undergraduate Research Project 2.,CH492,Project in molecular sciences Ia,École Polytechnique Fédérale de Lausanne	Switzerland
CHEM,1,CHEM480,CHEM480
CHEM,1,Undergraduate Research Project 2.,Undergraduate Research Project 2.
CHEM,1,CH492,CH492
CHEM,1,Project in molecular sciences Ia,Project in molecular sciences Ia
CHEM,1,"CHEM4XX


	
Chemistry 4XX


	
102497


	
Environmental Chemistry and Sustainability


	Autonomous University of Barcelona	Spain",CHEM4XX,Chemistry 4XX,102497,Environmental Chemistry and Sustainability,Autonomous University of Barcelona	Spain
CHEM,1,CHEM4XX,CHEM4XX
CHEM,1,Chemistry 4XX,Chemistry 4XX
CHEM,1,102497,102497
CHEM,1,Environmental Chemistry and Sustainability,Environmental Chemistry and Sustainability
CHEM,1,"CHEM4XX


	
Chemistry 4XX


	
CH427


	
Chemistry of f elements


	École Polytechnique Fédérale de Lausanne	Switzerland",CHEM4XX,Chemistry 4XX,CH427,Chemistry of f elements,École Polytechnique Fédérale de Lausanne	Switzerland
CHEM,1,CHEM4XX,CHEM4XX
CHEM,1,Chemistry 4XX,Chemistry 4XX
CHEM,1,CH427,CH427
CHEM,1,Chemistry of f elements,Chemistry of f elements
CHEM,1,"CHEM4XX


	
Chemistry 4XX


	
CHEM248


	
An introduction to medicinal chemistry


	University of Liverpool	England, UK",CHEM4XX,Chemistry 4XX,CHEM248,An introduction to medicinal chemistry,"University of Liverpool	England, UK"
CHEM,1,CHEM4XX,CHEM4XX
CHEM,1,Chemistry 4XX,Chemistry 4XX
CHEM,1,CHEM248,CHEM248
CHEM,1,An introduction to medicinal chemistry,An introduction to medicinal chemistry
CHEM,1,"CHEM4XX


	
Chemistry 4XX


	
CHEM30017


	
Specialised Topics in Chemistry A


	University of Melbourne	Australia",CHEM4XX,Chemistry 4XX,CHEM30017,Specialised Topics in Chemistry A,University of Melbourne	Australia
CHEM,1,CHEM4XX,CHEM4XX
CHEM,1,Chemistry 4XX,Chemistry 4XX
CHEM,1,CHEM30017,CHEM30017
CHEM,1,Specialised Topics in Chemistry A,Specialised Topics in Chemistry A
CHEM,1,"CHEM4XX


	
Chemistry 4XX


	
CM3011


	
Chemical Spectroscopy and applications


	Nanyang Technological University	Singapore",CHEM4XX,Chemistry 4XX,CM3011,Chemical Spectroscopy and applications,Nanyang Technological University	Singapore
CHEM,1,CHEM4XX,CHEM4XX
CHEM,1,Chemistry 4XX,Chemistry 4XX
CHEM,1,CM3011,CM3011
CHEM,1,Chemical Spectroscopy and applications,Chemical Spectroscopy and applications
CHEM,1,"CHEM4XX


	
Chemistry 4XX


	
ENVIRO04192


	
Environmental chemistry


	University of Navarra	Spain",CHEM4XX,Chemistry 4XX,ENVIRO04192,Environmental chemistry,University of Navarra	Spain
CHEM,1,CHEM4XX,CHEM4XX
CHEM,1,Chemistry 4XX,Chemistry 4XX
CHEM,1,ENVIRO04192,ENVIRO04192
CHEM,1,Environmental chemistry,Environmental chemistry
CHEM,1,"CHEM4XX


	
Chemistry 4XX


	
MCB6003


	
Bioaérosols et aérobiologie


	Université Laval	Canada",CHEM4XX,Chemistry 4XX,MCB6003,Bioaérosols et aérobiologie,Université Laval	Canada
CHEM,1,CHEM4XX,CHEM4XX
CHEM,1,Chemistry 4XX,Chemistry 4XX
CHEM,1,MCB6003,MCB6003
CHEM,1,Bioaérosols et aérobiologie,Bioaérosols et aérobiologie
CHEM,1,"CHEM4XX


	
Chemistry 4XX


	
NKEB24001U


	
Chemistry in the Green Energy Transition (Green Energy)


	University of Copenhagen	Denmark",CHEM4XX,Chemistry 4XX,NKEB24001U,Chemistry in the Green Energy Transition (Green Energy),University of Copenhagen	Denmark
CHEM,1,CHEM4XX,CHEM4XX
CHEM,1,Chemistry 4XX,Chemistry 4XX
CHEM,1,NKEB24001U,NKEB24001U
CHEM,1,Chemistry in the Green Energy Transition (Green Energy),Chemistry in the Green Energy Transition (Green Energy)
CHEM,1,"CHEM503


	
Drug Discovery.


	
44020013


	
Drug Design


	Tsinghua University	China",CHEM503,Drug Discovery.,44020013,Drug Design,Tsinghua University	China
CHEM,1,CHEM503,CHEM503
CHEM,1,Drug Discovery.,Drug Discovery.
CHEM,1,44020013,44020013
CHEM,1,Drug Design,Drug Design
CHEM,1,"CHEM503


	
Drug Discovery.


	
CHEM30442


	
Synthesis for Drug Discovery and Development


	The University of Manchester	England, UK",CHEM503,Drug Discovery.,CHEM30442,Synthesis for Drug Discovery and Development,"The University of Manchester	England, UK"
CHEM,1,CHEM503,CHEM503
CHEM,1,Drug Discovery.,Drug Discovery.
CHEM,1,CHEM30442,CHEM30442
CHEM,1,Synthesis for Drug Discovery and Development,Synthesis for Drug Discovery and Development
CHEM,1,"CHEM531


	
Chemistry of Inorganic Materials.


	
CM4061


	
Materials Chemistry


	Nanyang Technological University	Singapore",CHEM531,Chemistry of Inorganic Materials.,CM4061,Materials Chemistry,Nanyang Technological University	Singapore
CHEM,1,CHEM531,CHEM531
CHEM,1,Chemistry of Inorganic Materials.,Chemistry of Inorganic Materials.
CHEM,1,CM4061,CM4061
CHEM,1,Materials Chemistry,Materials Chemistry
CHEM,1,"CHEM534


	
Nanoscience and Nanotechnology.


	
H06G4A


	
Materials Physics for Nanotechnology


	Catholic University of Leuven	Belgium",CHEM534,Nanoscience and Nanotechnology.,H06G4A,Materials Physics for Nanotechnology,Catholic University of Leuven	Belgium
CHEM,1,CHEM534,CHEM534
CHEM,1,Nanoscience and Nanotechnology.,Nanoscience and Nanotechnology.
CHEM,1,H06G4A,H06G4A
CHEM,1,Materials Physics for Nanotechnology,Materials Physics for Nanotechnology
CHEM,1,"CHEM574


	
Introductory Polymer Chemistry.


	
28213


	
Polymer Technology


	Technical University of Denmark	Denmark",CHEM574,Introductory Polymer Chemistry.,28213,Polymer Technology,Technical University of Denmark	Denmark
CHEM,1,CHEM574,CHEM574
CHEM,1,Introductory Polymer Chemistry.,Introductory Polymer Chemistry.
CHEM,1,28213,28213
CHEM,1,Polymer Technology,Polymer Technology
CHEM,1,"CHEM574


	
Introductory Polymer Chemistry.


	
ABCT4740


	
POLYMER CHEMISTRY AND NANOTECHNOLOGY


	The Hong Kong Polytechnic University	Hong Kong, SAR",CHEM574,Introductory Polymer Chemistry.,ABCT4740,POLYMER CHEMISTRY AND NANOTECHNOLOGY,"The Hong Kong Polytechnic University	Hong Kong, SAR"
CHEM,1,CHEM574,CHEM574
CHEM,1,Introductory Polymer Chemistry.,Introductory Polymer Chemistry.
CHEM,1,ABCT4740,ABCT4740
CHEM,1,POLYMER CHEMISTRY AND NANOTECHNOLOGY,POLYMER CHEMISTRY AND NANOTECHNOLOGY
CHEM,1,"CHEM5XX


	
Chemistry 5XX


	
CH431


	
Physical and Computational Chemistry


	École Polytechnique Fédérale de Lausanne	Switzerland",CHEM5XX,Chemistry 5XX,CH431,Physical and Computational Chemistry,École Polytechnique Fédérale de Lausanne	Switzerland
CHEM,1,CHEM5XX,CHEM5XX
CHEM,1,Chemistry 5XX,Chemistry 5XX
CHEM,1,CH431,CH431
CHEM,1,Physical and Computational Chemistry,Physical and Computational Chemistry
